,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,VCH,VCD,VCA
1699,E0,2011-12-30,Liverpool,Newcastle,3,1,H,1,1,D,L Probert,15,5,7,2,7,11,7,0,0,2,0,0,1.53,4.0,6.5,1.53,4.2,7.0
1700,E0,2011-12-31,Arsenal,QPR,1,0,H,0,0,D,M Atkinson,16,6,7,3,11,13,12,4,2,2,0,0,1.25,5.5,13.0,1.29,6.0,13.0
1701,E0,2011-12-31,Bolton,Wolves,1,1,D,1,0,H,M Clattenburg,13,8,9,5,11,8,3,6,0,0,0,0,2.2,3.25,3.4,2.25,3.4,3.4
1702,E0,2011-12-31,Chelsea,Aston Villa,1,3,A,1,1,D,M Halsey,16,12,5,9,7,13,9,2,1,1,0,0,1.29,5.0,13.0,1.29,6.0,13.0
1703,E0,2011-12-31,Man United,Blackburn,2,3,A,0,1,A,M Dean,26,10,13,5,8,10,17,3,2,2,0,0,1.13,8.0,26.0,1.12,9.5,29.0
1704,E0,2011-12-31,Norwich,Fulham,1,1,D,0,1,A,H Webb,18,11,9,6,9,6,4,3,0,0,0,0,2.6,3.25,2.75,2.6,3.4,2.88
1705,E0,2011-12-31,Stoke,Wigan,2,2,D,0,1,A,M Oliver,12,10,3,6,14,5,8,5,2,3,0,1,1.67,3.6,5.5,1.73,3.8,5.4
1706,E0,2011-12-31,Swansea,Tottenham,1,1,D,0,1,A,P Dowd,14,12,8,7,8,4,10,5,1,2,0,0,5.5,3.6,1.67,5.4,3.8,1.7
1707,E0,2012-01-01,Sunderland,Man City,1,0,H,0,0,D,K Friend,8,25,5,11,7,6,1,10,1,1,0,0,6.5,4.0,1.53,6.5,4.0,1.57
1708,E0,2012-01-01,West Brom,Everton,0,1,A,0,0,D,S Attwell,10,13,2,8,10,8,2,7,0,2,0,0,2.6,3.25,2.75,2.62,3.3,2.88
1709,E0,2012-01-02,Aston Villa,Swansea,0,2,A,0,1,A,A Taylor,10,8,2,4,11,6,14,0,2,4,0,0,1.83,3.4,4.75,1.83,3.5,5.0
1710,E0,2012-01-02,Blackburn,Stoke,1,2,A,0,2,A,L Mason,14,8,7,3,8,7,8,3,2,1,0,0,2.5,3.25,2.88,2.5,3.4,2.88
1711,E0,2012-01-02,Fulham,Arsenal,2,1,H,0,1,A,L Probert,21,17,8,10,6,12,4,3,0,1,0,1,4.0,3.5,1.91,4.0,3.6,1.95
1712,E0,2012-01-02,QPR,Norwich,1,2,A,1,1,D,N Swarbrick,9,13,6,6,12,12,2,5,2,1,1,0,2.1,3.4,3.5,2.15,3.4,3.6
1713,E0,2012-01-02,Wolves,Chelsea,1,2,A,0,0,D,P Walton,9,15,5,10,9,10,0,5,3,2,0,0,6.0,4.0,1.57,7.0,4.2,1.53
1714,E0,2012-01-03,Man City,Liverpool,3,0,H,2,0,H,M Jones,10,18,8,10,13,7,5,6,1,2,1,0,1.91,3.4,4.2,1.91,3.5,4.4
1715,E0,2012-01-03,Tottenham,West Brom,1,0,H,0,0,D,M Halsey,20,8,14,2,3,14,14,7,0,5,0,0,1.33,5.0,10.0,1.33,5.0,11.0
1716,E0,2012-01-03,Wigan,Sunderland,1,4,A,0,1,A,M Dean,20,10,10,9,9,6,9,6,1,0,0,0,2.63,3.25,2.75,2.62,3.3,2.75
1717,E0,2012-01-04,Everton,Bolton,1,2,A,0,0,D,P Dowd,10,12,4,7,7,11,5,10,1,3,0,0,1.5,4.0,7.0,1.5,4.0,7.0
1718,E0,2012-01-04,Newcastle,Man United,3,0,H,1,0,H,H Webb,10,6,6,6,16,15,4,4,1,2,0,0,5.0,3.6,1.73,5.0,3.5,1.73
1719,E0,2012-01-11,Tottenham,Everton,2,0,H,1,0,H,M Atkinson,14,11,7,4,5,15,6,4,1,3,0,0,1.53,3.8,7.0,1.57,4.0,7.0
1720,E0,2012-01-14,Aston Villa,Everton,1,1,D,0,0,D,M Clattenburg,17,7,11,4,12,11,9,3,1,1,0,0,2.4,3.25,3.0,2.5,3.2,2.88
1721,E0,2012-01-14,Blackburn,Fulham,3,1,H,1,0,H,A Taylor,15,17,11,7,14,11,0,9,1,1,1,0,3.0,3.3,2.38,2.88,3.25,2.5
1722,E0,2012-01-14,Chelsea,Sunderland,1,0,H,1,0,H,P Dowd,21,9,10,4,9,9,8,2,3,1,0,0,1.4,4.5,8.5,1.36,4.75,9.0
1723,E0,2012-01-14,Liverpool,Stoke,0,0,D,0,0,D,H Webb,13,3,5,1,6,11,11,1,0,3,0,0,1.4,4.33,9.0,1.4,4.33,8.5
1724,E0,2012-01-14,Man United,Bolton,3,0,H,1,0,H,P Walton,19,11,9,5,7,7,11,3,0,1,0,0,1.14,8.0,17.0,1.14,7.5,21.0
1725,E0,2012-01-14,Tottenham,Wolves,1,1,D,0,1,A,M Jones,22,5,10,3,6,12,8,1,1,3,0,0,1.25,5.5,13.0,1.25,6.0,11.0
1726,E0,2012-01-14,West Brom,Norwich,1,2,A,0,1,A,M Dean,16,7,8,4,6,14,10,5,0,1,0,0,2.0,3.4,3.8,2.0,3.4,3.8
1727,E0,2012-01-15,Newcastle,QPR,1,0,H,1,0,H,C Foy,9,15,4,9,5,9,3,2,0,4,0,0,1.73,3.6,5.0,1.75,3.6,4.75
1728,E0,2012-01-15,Swansea,Arsenal,3,2,H,1,1,D,M Oliver,9,14,5,9,9,9,9,2,0,0,0,0,4.75,3.5,1.8,5.0,3.6,1.73
1729,E0,2012-01-16,Wigan,Man City,0,1,A,0,1,A,M Atkinson,7,12,4,8,16,15,4,5,3,3,0,0,9.0,4.33,1.4,8.0,4.6,1.4
1730,E0,2012-01-21,Bolton,Liverpool,3,1,H,2,1,H,K Friend,15,11,8,8,10,13,5,5,0,2,0,0,6.0,3.75,1.62,6.5,4.0,1.615
1731,E0,2012-01-21,Everton,Blackburn,1,1,D,1,0,H,M Halsey,15,14,8,8,15,13,5,8,2,2,0,0,1.53,4.0,6.5,1.571,4.0,7.0
1732,E0,2012-01-21,Fulham,Newcastle,5,2,H,0,1,A,L Mason,10,15,7,9,8,12,2,6,0,4,0,0,2.0,3.4,3.8,2.0,3.5,4.0
1733,E0,2012-01-21,Norwich,Chelsea,0,0,D,0,0,D,M Clattenburg,5,19,3,9,5,4,1,11,0,0,0,0,5.5,4.0,1.62,6.0,4.2,1.615
1734,E0,2012-01-21,QPR,Wigan,3,1,H,2,0,H,J Moss,16,9,8,4,10,15,7,1,2,2,0,0,2.0,3.4,3.8,2.05,3.5,4.0
1735,E0,2012-01-21,Stoke,West Brom,1,2,A,0,1,A,A Taylor,10,15,3,6,10,10,5,1,0,0,0,0,1.91,3.4,4.2,2.0,3.5,4.2
1736,E0,2012-01-21,Sunderland,Swansea,2,0,H,1,0,H,C Foy,7,11,2,4,9,6,2,4,0,0,0,0,1.91,3.4,4.2,1.909,3.4,4.75
1737,E0,2012-01-21,Wolves,Aston Villa,2,3,A,2,1,H,M Oliver,13,11,9,5,11,8,12,3,1,0,1,0,2.5,3.25,2.88,2.6,3.3,2.875
1738,E0,2012-01-22,Arsenal,Man United,1,2,A,0,1,A,M Dean,12,9,6,5,15,6,0,5,5,2,0,0,2.8,3.4,2.5,2.875,3.4,2.5
1739,E0,2012-01-22,Man City,Tottenham,3,2,H,0,0,D,H Webb,13,12,7,7,7,10,9,4,2,1,0,0,1.91,3.6,4.0,1.85,3.8,4.333
1740,E0,2012-01-31,Everton,Man City,1,0,H,0,0,D,P Walton,9,17,4,11,12,9,3,9,1,2,0,0,4.33,3.5,1.85,4.75,3.6,1.85
1741,E0,2012-01-31,Man United,Stoke,2,0,H,1,0,H,M Jones,11,8,7,3,9,14,9,2,1,3,0,0,1.33,5.0,10.0,1.33,5.0,11.0
1742,E0,2012-01-31,Swansea,Chelsea,1,1,D,1,0,H,A Marriner,7,20,5,10,10,19,1,11,2,3,0,1,4.0,3.25,2.0,4.2,3.3,2.05
1743,E0,2012-01-31,Tottenham,Wigan,3,1,H,2,0,H,L Probert,20,10,13,6,7,7,5,0,0,1,0,0,1.22,6.0,15.0,1.22,6.5,17.0
1744,E0,2012-01-31,Wolves,Liverpool,0,3,A,0,0,D,A Taylor,5,23,1,14,6,8,5,4,1,3,0,0,5.0,3.8,1.7,5.4,3.8,1.7
1745,E0,2012-02-01,Aston Villa,QPR,2,2,D,1,2,A,N Swarbrick,23,3,15,3,3,12,9,3,0,1,0,0,1.8,3.5,4.75,1.8,3.6,5.0
1746,E0,2012-02-01,Blackburn,Newcastle,0,2,A,0,1,A,P Dowd,23,9,12,5,9,17,14,2,1,2,0,0,2.63,3.3,2.7,2.62,3.4,2.75
1747,E0,2012-02-01,Bolton,Arsenal,0,0,D,0,0,D,C Foy,14,16,8,7,8,10,6,6,1,1,0,0,5.0,3.75,1.7,5.5,3.8,1.7
1748,E0,2012-02-01,Fulham,West Brom,1,1,D,0,0,D,M Halsey,13,15,6,11,6,7,8,7,1,0,0,0,1.83,3.5,4.5,1.85,3.6,4.6
1749,E0,2012-02-01,Sunderland,Norwich,3,0,H,2,0,H,L Mason,10,12,6,4,6,14,3,6,1,1,0,0,1.91,3.5,4.2,1.91,3.6,4.5
1750,E0,2012-02-04,Arsenal,Blackburn,7,1,H,3,1,H,A Marriner,20,3,11,3,9,14,11,1,2,3,0,1,1.29,5.5,11.0,1.29,6.0,13.0
1751,E0,2012-02-04,Man City,Fulham,3,0,H,2,0,H,M Dean,16,11,10,8,8,7,4,6,1,3,0,0,1.3,5.5,10.0,1.29,5.5,13.0
1752,E0,2012-02-04,Norwich,Bolton,2,0,H,0,0,D,L Probert,22,10,9,6,6,6,4,7,0,0,0,0,2.0,3.5,3.75,2.05,3.6,3.8
1753,E0,2012-02-04,QPR,Wolves,1,2,A,1,0,H,M Clattenburg,13,14,8,6,7,14,7,3,0,3,1,0,1.91,3.6,4.0,1.91,3.6,4.2
1754,E0,2012-02-04,Stoke,Sunderland,0,1,A,0,0,D,M Atkinson,9,4,6,2,12,6,5,5,0,1,1,0,2.25,3.25,3.3,2.3,3.3,3.5
1755,E0,2012-02-04,West Brom,Swansea,1,2,A,0,0,D,J Moss,18,15,11,8,11,6,8,7,2,1,0,0,2.1,3.3,3.6,2.15,3.4,3.8
1756,E0,2012-02-04,Wigan,Everton,1,1,D,0,0,D,A Taylor,2,8,1,4,12,8,4,3,2,0,0,0,3.5,3.4,2.1,3.6,3.4,2.2
1757,E0,2012-02-05,Chelsea,Man United,3,3,D,1,0,H,H Webb,19,14,10,10,14,13,6,6,2,1,0,0,2.5,3.3,2.88,2.62,3.3,2.88
1758,E0,2012-02-05,Newcastle,Aston Villa,2,1,H,1,1,D,M Halsey,16,13,8,8,6,11,4,4,1,2,0,0,2.0,3.4,3.8,2.1,3.4,3.8
1759,E0,2012-02-06,Liverpool,Tottenham,0,0,D,0,0,D,M Oliver,15,9,10,6,6,11,7,4,2,2,0,0,2.0,3.4,3.8,2.1,3.4,3.8
1760,E0,2012-02-11,Blackburn,QPR,3,2,H,3,0,H,M Dean,7,25,5,13,11,10,5,6,1,1,0,0,2.38,3.3,3.0,2.4,3.4,3.12
1761,E0,2012-02-11,Bolton,Wigan,1,2,A,0,1,A,H Webb,13,10,8,6,19,10,7,7,3,2,0,0,2.0,3.5,3.75,2.05,3.6,3.75
1762,E0,2012-02-11,Everton,Chelsea,2,0,H,1,0,H,M Jones,10,8,7,7,13,12,2,4,0,3,0,0,3.25,3.3,2.25,3.3,3.3,2.3
1763,E0,2012-02-11,Fulham,Stoke,2,1,H,2,0,H,C Foy,11,12,4,4,12,6,5,4,1,2,0,0,1.91,3.5,4.0,1.95,3.5,4.0
1764,E0,2012-02-11,Man United,Liverpool,2,1,H,0,0,D,P Dowd,11,9,6,6,10,11,4,3,1,1,0,0,1.85,3.6,4.33,1.9,3.6,4.33
1765,E0,2012-02-11,Sunderland,Arsenal,1,2,A,0,0,D,N Swarbrick,8,10,5,8,7,7,7,3,2,1,0,0,3.5,3.4,2.1,3.75,3.4,2.1
1766,E0,2012-02-11,Swansea,Norwich,2,3,A,1,0,H,M Atkinson,16,18,9,11,6,12,6,8,0,2,0,0,1.83,3.5,4.5,1.85,3.6,4.6
1767,E0,2012-02-11,Tottenham,Newcastle,5,0,H,4,0,H,A Marriner,18,7,9,3,7,9,4,3,2,1,0,0,1.44,4.33,7.5,1.5,4.33,7.5
1768,E0,2012-02-12,Aston Villa,Man City,0,1,A,0,0,D,M Oliver,9,17,5,10,15,5,5,8,3,0,0,0,5.5,3.6,1.67,5.5,3.75,1.7
1769,E0,2012-02-12,Wolves,West Brom,1,5,A,1,1,D,L Mason,10,26,8,16,6,11,12,8,1,0,0,0,2.5,3.25,2.88,2.3,3.3,3.1
1770,E0,2012-02-25,Chelsea,Bolton,3,0,H,0,0,D,M Oliver,25,8,16,1,7,13,14,7,0,1,0,0,1.29,5.5,11.0,1.3,6.0,11.0
1771,E0,2012-02-25,Man City,Blackburn,3,0,H,1,0,H,M Jones,20,2,13,2,6,10,10,3,0,2,0,0,1.17,7.0,17.0,1.17,8.0,19.0
1772,E0,2012-02-25,Newcastle,Wolves,2,2,D,2,0,H,P Walton,13,7,8,6,8,8,3,3,1,1,0,0,1.57,4.0,6.0,1.6,4.0,6.5
1773,E0,2012-02-25,QPR,Fulham,0,1,A,0,1,A,P Dowd,17,7,8,3,17,12,6,5,1,4,1,0,2.63,3.25,2.75,2.7,3.3,2.8
1774,E0,2012-02-25,West Brom,Sunderland,4,0,H,2,0,H,C Foy,18,10,13,4,6,8,7,0,1,1,0,0,2.4,3.25,3.0,2.5,3.3,3.1
1775,E0,2012-02-25,Wigan,Aston Villa,0,0,D,0,0,D,K Friend,14,10,6,3,8,8,14,7,0,4,0,0,2.75,3.25,2.63,2.8,3.3,2.63
1776,E0,2012-02-26,Arsenal,Tottenham,5,2,H,2,2,D,M Dean,21,8,13,4,15,12,7,5,3,3,0,1,2.5,3.4,2.75,2.5,3.5,2.9
1777,E0,2012-02-26,Norwich,Man United,1,2,A,0,1,A,A Marriner,16,11,7,9,9,10,4,4,1,2,0,0,6.5,4.0,1.53,6.5,4.4,1.55
1778,E0,2012-02-26,Stoke,Swansea,2,0,H,2,0,H,H Webb,9,11,6,6,13,7,8,4,1,0,0,0,2.1,3.4,3.5,2.25,3.3,3.6
1779,E0,2012-03-03,Blackburn,Aston Villa,1,1,D,0,1,A,H Webb,15,17,9,12,9,5,4,8,1,0,0,0,2.38,3.4,3.0,2.4,3.4,3.1
1780,E0,2012-03-03,Liverpool,Arsenal,1,2,A,1,1,D,M Halsey,12,10,4,7,11,9,12,0,0,1,0,0,2.0,3.5,3.75,2.05,3.6,3.8
1781,E0,2012-03-03,Man City,Bolton,2,0,H,1,0,H,M Clattenburg,23,8,10,5,13,8,7,4,0,0,0,0,1.13,8.5,21.0,1.13,10.0,23.0
1782,E0,2012-03-03,QPR,Everton,1,1,D,1,1,D,K Friend,22,8,10,5,16,15,7,7,1,2,0,0,3.1,3.25,2.38,3.2,3.3,2.38
1783,E0,2012-03-03,Stoke,Norwich,1,0,H,0,0,D,M Oliver,11,7,7,5,10,16,8,2,0,2,0,0,1.83,3.5,4.5,1.87,3.6,4.5
1784,E0,2012-03-03,West Brom,Chelsea,1,0,H,0,0,D,P Dowd,19,13,11,6,9,10,14,5,3,1,0,0,4.2,3.4,1.91,4.1,3.5,2.0
1785,E0,2012-03-03,Wigan,Swansea,0,2,A,0,1,A,A Marriner,14,12,8,8,15,7,8,4,2,2,0,1,2.5,3.25,2.88,2.5,3.3,3.0
1786,E0,2012-03-04,Fulham,Wolves,5,0,H,2,0,H,M Jones,25,8,19,3,7,9,7,7,1,2,0,0,1.57,3.75,6.5,1.62,4.0,6.25
1787,E0,2012-03-04,Newcastle,Sunderland,1,1,D,0,1,A,M Dean,24,7,12,6,14,14,19,4,5,3,0,1,2.1,3.4,3.5,2.1,3.4,3.75
1788,E0,2012-03-04,Tottenham,Man United,1,3,A,0,1,A,M Atkinson,18,6,9,5,8,10,7,3,1,2,0,0,2.88,3.4,2.4,2.9,3.4,2.4
1789,E0,2012-03-10,Aston Villa,Fulham,1,0,H,0,0,D,J Moss,19,5,8,1,9,11,10,4,2,0,0,0,2.5,3.25,2.88,2.5,3.3,3.0
1790,E0,2012-03-10,Bolton,QPR,2,1,H,1,0,H,M Atkinson,11,17,7,11,13,13,10,6,2,2,0,0,2.5,3.25,2.88,2.5,3.4,3.0
1791,E0,2012-03-10,Chelsea,Stoke,1,0,H,0,0,D,A Marriner,21,8,11,3,12,15,14,1,1,2,0,1,1.4,4.5,8.5,1.4,4.75,9.5
1792,E0,2012-03-10,Everton,Tottenham,1,0,H,1,0,H,M Halsey,9,21,5,9,13,11,0,8,2,2,0,0,2.88,3.25,2.5,2.9,3.3,2.5
1793,E0,2012-03-10,Sunderland,Liverpool,1,0,H,0,0,D,A Taylor,6,9,1,5,13,15,3,2,1,1,0,0,3.8,3.4,2.0,4.1,3.4,2.0
1794,E0,2012-03-10,Wolves,Blackburn,0,2,A,0,1,A,C Foy,14,12,7,8,10,10,3,4,1,2,0,0,2.38,3.3,3.0,2.38,3.5,3.13
1795,E0,2012-03-11,Man United,West Brom,2,0,H,1,0,H,L Probert,20,6,9,3,5,13,8,5,0,1,0,1,1.29,5.5,11.0,1.3,6.0,11.0
1796,E0,2012-03-11,Norwich,Wigan,1,1,D,1,0,H,K Friend,13,18,6,9,12,7,3,5,4,4,0,0,1.83,3.6,4.33,1.85,3.7,4.5
1797,E0,2012-03-11,Swansea,Man City,1,0,H,0,0,D,L Mason,8,18,5,13,9,14,7,9,0,2,0,0,6.0,3.75,1.62,6.5,3.9,1.62
1798,E0,2012-03-12,Arsenal,Newcastle,2,1,H,1,1,D,H Webb,21,5,13,3,11,12,6,3,2,3,0,0,1.44,4.33,7.5,1.45,4.5,8.0
1799,E0,2012-03-13,Liverpool,Everton,3,0,H,1,0,H,P Dowd,15,5,10,3,6,7,4,4,1,4,0,0,1.73,3.4,5.5,1.75,3.5,5.5
1800,E0,2012-03-17,Fulham,Swansea,0,3,A,0,1,A,M Halsey,14,10,7,7,8,7,6,2,0,0,0,0,1.83,3.5,4.5,1.9,3.5,4.6
1801,E0,2012-03-17,Wigan,West Brom,1,1,D,0,0,D,M Oliver,20,8,6,2,8,10,13,5,2,4,0,0,2.75,3.3,2.6,2.88,3.4,2.6
1802,E0,2012-03-18,Newcastle,Norwich,1,0,H,1,0,H,P Dowd,15,12,10,5,8,15,4,5,0,3,0,0,1.8,3.6,4.5,1.83,3.75,4.6
1803,E0,2012-03-18,Wolves,Man United,0,5,A,0,3,A,A Taylor,7,22,3,18,6,11,4,7,1,1,1,0,9.0,5.0,1.33,10.5,5.25,1.33
1804,E0,2012-03-20,Blackburn,Sunderland,2,0,H,0,0,D,M Atkinson,16,2,9,0,13,10,7,8,0,1,0,0,2.4,3.4,2.88,2.38,3.4,3.12
1805,E0,2012-03-21,Everton,Arsenal,0,1,A,0,1,A,L Mason,7,12,2,8,11,11,4,6,2,1,0,0,3.0,3.4,2.3,3.12,3.4,2.38
1806,E0,2012-03-21,Man City,Chelsea,2,1,H,0,0,D,M Dean,20,6,10,5,8,7,11,4,1,2,0,0,1.91,3.6,4.0,1.95,3.6,4.3
1807,E0,2012-03-21,QPR,Liverpool,3,2,H,0,0,D,H Webb,10,18,5,11,8,6,7,17,0,0,0,0,5.0,3.6,1.73,4.8,3.7,1.83
1808,E0,2012-03-21,Tottenham,Stoke,1,1,D,0,0,D,M Jones,24,8,18,2,10,10,13,1,1,1,0,0,1.4,4.5,8.5,1.45,4.5,9.0
1809,E0,2012-03-24,Arsenal,Aston Villa,3,0,H,2,0,H,P Dowd,20,3,12,2,6,13,15,5,0,5,0,0,1.33,5.0,10.0,1.33,5.2,10.5
1810,E0,2012-03-24,Bolton,Blackburn,2,1,H,2,0,H,A Marriner,12,10,6,4,8,3,11,4,0,2,0,0,2.4,3.4,2.9,2.5,3.5,2.9
1811,E0,2012-03-24,Chelsea,Tottenham,0,0,D,0,0,D,M Atkinson,10,19,5,7,9,11,6,5,1,2,0,0,1.83,3.6,4.33,1.91,3.7,4.3
1812,E0,2012-03-24,Liverpool,Wigan,1,2,A,0,1,A,L Mason,12,6,9,5,14,10,6,0,1,2,0,0,1.29,5.5,11.0,1.3,5.5,13.0
1813,E0,2012-03-24,Norwich,Wolves,2,1,H,2,1,H,M Clattenburg,15,10,11,6,13,7,5,5,2,2,1,0,1.73,3.75,4.75,1.75,3.8,5.0
1814,E0,2012-03-24,Stoke,Man City,1,1,D,0,0,D,H Webb,10,16,3,11,15,12,5,7,1,2,0,0,6.0,3.75,1.62,6.25,3.8,1.62
1815,E0,2012-03-24,Sunderland,QPR,3,1,H,1,0,H,M Jones,15,10,8,6,11,9,5,2,2,3,0,1,2.0,3.4,3.8,2.1,3.4,3.9
1816,E0,2012-03-24,Swansea,Everton,0,2,A,0,0,D,N Swarbrick,10,15,3,8,10,10,3,3,1,2,0,0,2.2,3.25,3.4,2.25,3.3,3.6
1817,E0,2012-03-25,West Brom,Newcastle,1,3,A,0,3,A,C Foy,14,10,6,7,10,4,10,4,0,1,0,0,2.3,3.4,3.1,2.38,3.3,3.3
1818,E0,2012-03-26,Man United,Fulham,1,0,H,1,0,H,M Oliver,19,5,16,4,17,6,7,1,1,0,0,0,1.22,6.0,15.0,1.25,6.0,15.0
1819,E0,2012-03-31,Aston Villa,Chelsea,2,4,A,0,1,A,L Mason,9,12,5,9,13,5,6,4,1,0,0,0,4.5,3.5,1.83,4.75,3.6,1.85
1820,E0,2012-03-31,Everton,West Brom,2,0,H,1,0,H,P Walton,16,9,9,5,8,12,5,2,2,1,0,0,1.83,3.5,4.5,1.9,3.6,4.5
1821,E0,2012-03-31,Fulham,Norwich,2,1,H,2,0,H,A Taylor,14,16,9,8,11,9,6,7,1,2,0,0,1.7,3.75,5.0,1.7,3.9,5.4
1822,E0,2012-03-31,Man City,Sunderland,3,3,D,1,2,A,P Dowd,19,8,10,4,11,13,17,5,1,1,0,0,1.22,6.5,12.0,1.22,6.5,15.0
1823,E0,2012-03-31,QPR,Arsenal,2,1,H,1,1,D,M Dean,10,13,8,7,13,9,4,6,5,2,0,0,5.5,4.2,1.57,6.0,4.2,1.62
1824,E0,2012-03-31,Wigan,Stoke,2,0,H,0,0,D,M Clattenburg,13,6,11,2,14,13,8,1,2,4,0,0,2.63,3.25,2.75,2.62,3.3,2.8
1825,E0,2012-03-31,Wolves,Bolton,2,3,A,0,0,D,J Moss,14,19,8,11,11,11,13,4,1,1,0,0,2.3,3.4,3.1,2.38,3.5,3.12
1826,E0,2012-04-01,Newcastle,Liverpool,2,0,H,1,0,H,M Atkinson,11,9,7,6,10,11,3,6,3,3,0,1,2.88,3.4,2.4,3.12,3.5,2.38
1827,E0,2012-04-01,Tottenham,Swansea,3,1,H,1,0,H,A Marriner,15,11,10,7,11,12,7,7,0,0,0,0,1.4,4.5,8.5,1.4,4.8,9.5
1828,E0,2012-04-02,Blackburn,Man United,0,2,A,0,0,D,H Webb,11,14,6,6,8,5,2,10,1,1,0,0,9.0,4.75,1.36,9.0,5.0,1.4
1829,E0,2012-04-06,Swansea,Newcastle,0,2,A,0,1,A,H Webb,19,5,13,4,10,7,7,0,1,1,0,0,2.4,3.4,2.88,2.4,3.4,3.13
1830,E0,2012-04-07,Bolton,Fulham,0,3,A,0,2,A,M Dean,13,11,7,8,11,9,5,3,1,0,0,0,2.6,3.3,2.75,2.62,3.4,2.8
1831,E0,2012-04-07,Chelsea,Wigan,2,1,H,0,0,D,M Jones,19,13,10,7,14,11,5,3,2,2,0,0,1.25,6.0,12.0,1.3,5.75,13.0
1832,E0,2012-04-07,Liverpool,Aston Villa,1,1,D,0,1,A,M Oliver,21,5,5,3,4,9,11,3,1,1,0,0,1.44,4.33,7.5,1.45,4.6,8.5
1833,E0,2012-04-07,Norwich,Everton,2,2,D,1,1,D,A Marriner,14,9,11,5,7,17,2,4,0,3,0,0,3.0,3.3,2.4,3.0,3.3,2.5
1834,E0,2012-04-07,Stoke,Wolves,2,1,H,1,1,D,M Halsey,14,9,6,5,7,11,3,8,1,1,0,0,1.57,4.0,6.0,1.62,4.0,6.0
1835,E0,2012-04-07,Sunderland,Tottenham,0,0,D,0,0,D,C Foy,12,15,9,8,12,10,11,4,2,2,0,0,3.3,3.4,2.2,3.4,3.5,2.25
1836,E0,2012-04-07,West Brom,Blackburn,3,0,H,1,0,H,L Probert,9,16,6,10,5,7,8,4,1,1,0,1,1.91,3.6,4.0,1.95,3.5,4.2
1837,E0,2012-04-08,Arsenal,Man City,1,0,H,0,0,D,M Atkinson,12,7,7,2,13,14,7,6,2,4,0,1,2.4,3.4,2.88,2.5,3.5,2.9
1838,E0,2012-04-08,Man United,QPR,2,0,H,1,0,H,L Mason,24,9,14,7,13,10,11,5,1,0,0,1,1.17,7.5,15.0,1.18,8.0,17.0
1839,E0,2012-04-09,Aston Villa,Stoke,1,1,D,1,0,H,M Dean,7,7,3,3,9,9,5,4,3,0,0,0,2.2,3.3,3.4,2.25,3.25,3.5
1840,E0,2012-04-09,Everton,Sunderland,4,0,H,0,0,D,K Friend,22,3,12,0,7,12,5,2,0,2,0,0,1.83,3.5,4.5,1.87,3.6,4.5
1841,E0,2012-04-09,Fulham,Chelsea,1,1,D,0,1,A,M Clattenburg,11,12,9,4,5,16,7,11,1,3,0,0,3.5,3.4,2.1,3.5,3.4,2.25
1842,E0,2012-04-09,Newcastle,Bolton,2,0,H,0,0,D,M Jones,8,9,4,6,7,18,6,5,1,1,0,0,1.53,4.2,6.0,1.55,4.3,6.5
1843,E0,2012-04-09,Tottenham,Norwich,1,2,A,1,1,D,M Oliver,13,12,9,6,12,12,10,3,1,2,0,0,1.29,5.5,11.0,1.3,5.75,11.0
1844,E0,2012-04-10,Blackburn,Liverpool,2,3,A,1,2,A,A Taylor,10,16,4,12,16,12,4,4,4,5,0,1,3.5,3.4,2.1,3.7,3.4,2.15
1845,E0,2012-04-11,Man City,West Brom,4,0,H,1,0,H,K Friend,17,4,12,1,7,9,6,2,0,0,0,0,1.25,5.5,13.0,1.25,6.25,15.0
1846,E0,2012-04-11,QPR,Swansea,3,0,H,1,0,H,L Probert,16,9,8,6,9,10,6,9,2,0,0,0,2.1,3.4,3.5,2.15,3.4,3.6
1847,E0,2012-04-11,Wigan,Man United,1,0,H,0,0,D,P Dowd,11,8,8,3,8,14,7,3,1,2,0,0,9.0,4.75,1.36,10.0,4.8,1.4
1848,E0,2012-04-11,Wolves,Arsenal,0,3,A,0,2,A,N Swarbrick,9,10,6,7,9,4,6,4,3,0,1,0,7.0,4.5,1.44,7.0,4.6,1.45
1849,E0,2012-04-14,Norwich,Man City,1,6,A,0,2,A,C Foy,16,22,8,17,10,5,3,5,1,2,0,0,6.0,4.2,1.53,7.0,4.3,1.55
1850,E0,2012-04-14,Sunderland,Wolves,0,0,D,0,0,D,M Jones,15,12,6,8,4,11,8,4,0,1,0,0,1.5,4.2,6.5,1.55,4.4,6.5
1851,E0,2012-04-14,Swansea,Blackburn,3,0,H,2,0,H,M Clattenburg,16,7,8,2,8,12,7,3,0,2,0,0,1.91,3.5,4.0,2.0,3.6,4.0
1852,E0,2012-04-14,West Brom,QPR,1,0,H,1,0,H,J Moss,15,16,10,6,13,11,6,8,3,1,0,0,2.1,3.4,3.5,2.25,3.3,3.6
1853,E0,2012-04-15,Man United,Aston Villa,4,0,H,2,0,H,M Halsey,24,10,16,4,9,7,11,4,3,3,0,0,1.22,6.5,13.0,1.22,6.5,15.0
